func_name,condition,assert_text,taxonomy_suggested,taxonomy_human,attribution_suggested,attribution_human,llm_verify,notes
aws_add_size_checked,G_gptoss120b,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,G_gptoss120b,(b > 0) && (a > (uint32_max - b)),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_init,G_gptoss120b,buf check failed,validity_predicate,,never_generated,,COMPILE_ERROR,
aws_byte_buf_init,G_gptoss120b,allocator check failed,frame_condition,,never_generated,,COMPILE_ERROR,
aws_byte_buf_init,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,COMPILE_ERROR,
aws_byte_buf_init,G_gptoss120b,buf.allocator == allocator,frame_condition,,never_generated,,COMPILE_ERROR,
aws_byte_buf_init,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,COMPILE_ERROR,
aws_array_list_back,G_gptoss120b,list.data != null,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_back,G_gptoss120b,list.length != 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_append,G_gptoss120b,old_to.len == to.len,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,G_gptoss120b,old_to.allocator == to.allocator,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,G_gptoss120b,old_to.capacity == to.capacity,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,G_gptoss120b,old_from.len == from.len,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_push_back,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_push_back,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_push_back,G_gptoss120b,list.tail.prev == &to_add,length_invariant,,never_generated,,FAIL,
aws_linked_list_push_back,G_gptoss120b,to_add.prev == old_last,frame_condition,,never_generated,,FAIL,
aws_add_size_saturating,G_gptoss120b,r == uint64_max,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,G_gptoss120b,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,G_gptoss120b,r == uint32_max,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,G_gptoss120b,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,G_gptoss120b,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,G_gptoss120b,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,G_gptoss120b,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,G_gptoss120b,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,G_gptoss120b,r == uint64_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,G_gptoss120b,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,G_gptoss120b,r == uint32_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,G_gptoss120b,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_is_power_of_two,G_gptoss120b,rval == (popcount == 1),length_invariant,,never_generated,,UNKNOWN,
aws_round_up_to_power_of_two,G_gptoss120b,popcount == 1,length_invariant,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,G_gptoss120b,test_val <= result,validity_predicate,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,G_gptoss120b,test_val >= result >> 1,validity_predicate,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,G_gptoss120b,test_val > ((size_max >> 1) + 1),validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_clean_up,G_gptoss120b,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_clean_up,G_gptoss120b,buf.buffer == null,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_clean_up,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_clean_up,G_gptoss120b,buf.capacity == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_secure_zero,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_secure_zero,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_reset,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_reset,G_gptoss120b,buf.allocator == old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,G_gptoss120b,buf.buffer == old.buffer,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,G_gptoss120b,buf.capacity == old.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,G_gptoss120b,input array [bytes] must be writable up to [len] bytes.,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,G_gptoss120b,buf.len == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,G_gptoss120b,buf.capacity == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,G_gptoss120b,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,G_gptoss120b,input array [bytes] must be writable up to [capacity] bytes.,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,G_gptoss120b,buf.capacity == capacity,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,G_gptoss120b,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_eq,G_gptoss120b,lhs.len == rhs.len,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_eq,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_eq,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,G_gptoss120b,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,G_gptoss120b,rv.ptr == null,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,G_gptoss120b,rv.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,G_gptoss120b,rv.ptr == old.ptr,frame_condition,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,G_gptoss120b,rv.len == len,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_length,G_gptoss120b,!list.length,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_length,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_capacity,G_gptoss120b,list.item_size check failed,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_capacity,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_capacity,G_gptoss120b,capacity == list.current_size / list.item_size,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,G_gptoss120b,"aws_bytes_eq(val, list.data, list.item_size)",length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,G_gptoss120b,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_front,G_gptoss120b,list.length,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clear,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clear,G_gptoss120b,list.length == 0,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_clear,G_gptoss120b,list.alloc == old.alloc,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_clear,G_gptoss120b,list.current_size == old.current_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_clear,G_gptoss120b,list.item_size == old.item_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,G_gptoss120b,list.length == old.length - 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,G_gptoss120b,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_pop_back,G_gptoss120b,list.alloc == old.alloc,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,G_gptoss120b,list.current_size == old.current_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,G_gptoss120b,list.item_size == old.item_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_push_back,G_gptoss120b,list.length == old.length + 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_push_back,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_get_at,G_gptoss120b,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_get_at,G_gptoss120b,list.length > index,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_get_at,G_gptoss120b,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,G_gptoss120b,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,G_gptoss120b,list.head.next == &to_add,length_invariant,,never_generated,,UNKNOWN,
aws_linked_list_push_front,G_gptoss120b,to_add.next == old_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,G_gptoss120b,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,G_gptoss120b,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,G_gptoss120b,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,G_gptoss120b,list.tail.prev == old_prev_last,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,G_gptoss120b,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,G_gptoss120b,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,G_gptoss120b,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,G_gptoss120b,list.head.next == old_next_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_init,G_gptoss120b,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_init,G_gptoss120b,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_node_reset,G_gptoss120b,node != ((void *)0) check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_node_reset,G_gptoss120b,aws_is_zeroed(node),validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq,G_gptoss120b,lhs_len == rhs_len,validity_predicate,,never_generated,,SUCCESS,
aws_array_eq_c_str,G_gptoss120b,array_len == str_len,validity_predicate,,never_generated,,FAIL,
aws_array_list_clean_up,G_gptoss120b,aws_is_zeroed(list),validity_predicate,,never_generated,,FAIL,
aws_array_list_erase,G_gptoss120b,index < old.length,frame_condition,,never_generated,,SUCCESS,
aws_array_list_get_at_ptr,G_gptoss120b,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_get_at_ptr,G_gptoss120b,list.length > index,length_invariant,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,G_gptoss120b,list.alloc == allocator,frame_condition,,never_generated,,TIMEOUT,
aws_array_list_init_dynamic,G_gptoss120b,list.current_size == item_size * initial_item_allocation,length_invariant,,never_generated,,TIMEOUT,
aws_array_list_init_dynamic,G_gptoss120b,aws_is_zeroed(list),validity_predicate,,never_generated,,TIMEOUT,
aws_array_list_init_static,G_gptoss120b,list.current_size == initial_item_allocation * item_size,length_invariant,,never_generated,,SUCCESS,
aws_array_list_pop_front,G_gptoss120b,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_pop_front_n,G_gptoss120b,list.length == old.length - n,frame_condition,,never_generated,,FAIL,
aws_array_list_swap,G_gptoss120b,!list.length,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_swap,G_gptoss120b,!list.length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_advance,G_gptoss120b,buf.len == old.len + len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_advance,G_gptoss120b,buf.capacity == old.capacity,frame_condition,,never_generated,,FAIL,
aws_byte_buf_advance,G_gptoss120b,buf.allocator == old.allocator,frame_condition,,never_generated,,FAIL,
aws_byte_buf_cat,G_gptoss120b,(old_dest.capacity - old_dest.len) >= (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_cat,G_gptoss120b,(old_dest.capacity - old_dest.len) < (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_clean_up_secure,G_gptoss120b,buf.allocator == null,frame_condition,,never_generated,,FAIL,
aws_byte_buf_eq_c_str,G_gptoss120b,buf.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_from_c_str,G_gptoss120b,buf.len == strlen(c_str),length_invariant,,never_generated,,FAIL,
aws_byte_buf_from_c_str,G_gptoss120b,buf.capacity == buf.len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_from_c_str,G_gptoss120b,strlen(c_str) == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy,G_gptoss120b,aws_byte_buf_is_valid(dest),validity_predicate,,never_generated,,FAIL,
aws_byte_buf_init_copy,G_gptoss120b,aws_byte_buf_has_allocator(dest),frame_condition,,never_generated,,FAIL,
aws_byte_buf_init_copy_from_cursor,G_gptoss120b,buf.len == cursor.len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy_from_cursor,G_gptoss120b,buf.capacity == cursor.len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy_from_cursor,G_gptoss120b,buf.allocator == allocator,frame_condition,,never_generated,,FAIL,
aws_byte_cursor_eq,G_gptoss120b,lhs.len == rhs.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_byte_buf,G_gptoss120b,cur.len == buf.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_c_str,G_gptoss120b,cur.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_array,G_gptoss120b,cur.len == length,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_c_str,G_gptoss120b,cur.len == strlen(c_str),length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_string,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,G_gptoss120b,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,G_gptoss120b,cursor.len == str.len,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,G_gptoss120b,cursor.ptr == str.bytes,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_back,G_gptoss120b,aws_linked_list_node_prev_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,G_gptoss120b,aws_linked_list_node_next_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,G_gptoss120b,back == old_last,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_begin,G_gptoss120b,rval == list.head.next,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_end,G_gptoss120b,rval == &list.tail,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_front,G_gptoss120b,list check failed,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,G_gptoss120b,aws_linked_list_node_prev_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,G_gptoss120b,aws_linked_list_node_next_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,G_gptoss120b,front == old_first,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_insert_after,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,G_gptoss120b,after.next == &to_add,validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,G_gptoss120b,before.prev == &to_add,validity_predicate,,never_generated,,FAIL,
aws_linked_list_next,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_next,G_gptoss120b,aws_linked_list_node_prev_is_valid(rval),validity_predicate,,never_generated,,FAIL,
aws_linked_list_next,G_gptoss120b,rval == &after,validity_predicate,,never_generated,,FAIL,
aws_linked_list_prev,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_prev,G_gptoss120b,aws_linked_list_node_next_is_valid(rval),validity_predicate,,never_generated,,FAIL,
aws_linked_list_prev,G_gptoss120b,rval == &before,validity_predicate,,never_generated,,FAIL,
aws_linked_list_rbegin,G_gptoss120b,rval == list.tail.prev,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_remove,G_gptoss120b,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_remove,G_gptoss120b,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_remove,G_gptoss120b,prev.next == &next,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_swap_contents,G_gptoss120b,old_b.tail.prev == old_b_head,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_swap_contents,G_gptoss120b,old_a.tail.prev == old_a_head,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_swap_contents,G_gptoss120b,b.head.next == old_a.head.next,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_swap_contents,G_gptoss120b,b.tail.prev == old_a.tail.prev,frame_condition,,never_generated,,SUCCESS,
aws_nospec_mask,G_gptoss120b,(index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,G_gptoss120b,rval == uintptr_max,validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,G_gptoss120b,!((index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_ptr_eq,G_gptoss120b,rval == (p1 == p2),validity_predicate,,never_generated,,SUCCESS,
aws_ring_buffer_buf_belongs_to_pool,G_gptoss120b,is_member == result,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,G_gptoss120b,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,G_gptoss120b,ring_buf_old == ring_buf,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,G_gptoss120b,old_buf == buf,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,G_gptoss120b,aws_atomic_load_ptr(&ring_buf.head) == null,validity_predicate,,never_generated,,FAIL,
aws_ring_buffer_clean_up,G_gptoss120b,aws_atomic_load_ptr(&ring_buf.tail) == null,validity_predicate,,never_generated,,FAIL,
aws_ring_buffer_init,G_gptoss120b,ring_buf != ((void *)0) check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,G_gptoss120b,allocator != ((void *)0) check failed,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_init,G_gptoss120b,size > 0 check failed,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_init,G_gptoss120b,aws_ring_buffer_is_valid(ring_buf),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,G_gptoss120b,ring_buf.allocator == allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,G_gptoss120b,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_release,G_gptoss120b,ring_buf.allocator == ring_buf_old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,G_gptoss120b,ring_buf.allocation == ring_buf_old.allocation,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,G_gptoss120b,new_head == old_head,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,G_gptoss120b,new_tail == old_buf.buffer + old_buf.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_string_bytes,G_gptoss120b,aws_string_bytes(str) == str.bytes,validity_predicate,,never_generated,,UNKNOWN,
aws_string_bytes,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_destroy_secure,G_gptoss120b,old_str.bytes[i] == 0,frame_condition,,never_generated,,UNKNOWN,
aws_string_eq,G_gptoss120b,str_a.len == str_b.len,length_invariant,,never_generated,,UNKNOWN,
aws_string_eq,G_gptoss120b,aws_string_is_valid(str_a),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq,G_gptoss120b,aws_string_is_valid(str_b),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,G_gptoss120b,str.len == buf.len,length_invariant,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_cursor,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,COMPILE_ERROR,
aws_string_eq_byte_cursor,G_gptoss120b,str.len == cursor.len,length_invariant,,never_generated,,COMPILE_ERROR,
aws_string_eq_byte_cursor,G_gptoss120b,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,COMPILE_ERROR,
aws_string_eq_c_str,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_c_str,G_gptoss120b,aws_c_string_is_valid(c_str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_c_str,G_gptoss120b,str.len == strlen(c_str),length_invariant,,never_generated,,UNKNOWN,
aws_string_new_from_c_str,G_gptoss120b,str.len <= max_string_len,length_invariant,,never_generated,,FAIL,
aws_string_new_from_c_str,G_gptoss120b,str.bytes[str.len] == 0,length_invariant,,never_generated,,FAIL,
aws_string_new_from_c_str,G_gptoss120b,aws_string_is_valid(str),validity_predicate,,never_generated,,FAIL,
aws_string_new_from_c_str,G_gptoss120b,aws_c_string_is_valid(c_str),validity_predicate,,never_generated,,FAIL,
aws_ring_buffer_acquire,G_gptoss120b,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,G_gptoss120b,buf.capacity == requested_size,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,G_gptoss120b,"aws_mem_is_writable(buf.buffer, buf.capacity)",frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,G_gptoss120b,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,G_gptoss120b,"aws_ring_buffer_buf_belongs_to_pool(&ring_buf, &buf)",validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,A_llama3370binstruct,(b > 0) && (a > (uint64_max - b)),validity_predicate,,never_generated,,SUCCESS,
aws_add_size_checked,A_llama3370binstruct,(b > 0) && (a > (uint32_max - b)),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_back,A_llama3370binstruct,list.data != null,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_back,A_llama3370binstruct,list.length != 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_append,A_llama3370binstruct,old_to.len == to.len,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A_llama3370binstruct,old_to.allocator == to.allocator,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A_llama3370binstruct,old_to.capacity == to.capacity,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A_llama3370binstruct,old_from.len == from.len,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_push_back,A_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_push_back,A_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_push_back,A_llama3370binstruct,list.tail.prev == &to_add,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_push_back,A_llama3370binstruct,to_add.prev == old_last,frame_condition,,never_generated,,SUCCESS,
aws_add_size_saturating,A_llama3370binstruct,r == uint64_max,validity_predicate,,never_generated,,SUCCESS,
aws_add_size_saturating,A_llama3370binstruct,r == a + b,validity_predicate,,never_generated,,SUCCESS,
aws_add_size_saturating,A_llama3370binstruct,r == uint32_max,validity_predicate,,never_generated,,SUCCESS,
aws_add_size_saturating,A_llama3370binstruct,r == a + b,validity_predicate,,never_generated,,SUCCESS,
aws_mul_size_checked,A_llama3370binstruct,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,A_llama3370binstruct,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,A_llama3370binstruct,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,A_llama3370binstruct,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,A_llama3370binstruct,r == uint64_max,validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_saturating,A_llama3370binstruct,r == a * b,validity_predicate,,deleted_sacrifice,,TIMEOUT,
aws_mul_size_saturating,A_llama3370binstruct,r == uint32_max,validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_saturating,A_llama3370binstruct,r == a * b,validity_predicate,,deleted_sacrifice,,TIMEOUT,
aws_is_power_of_two,A_llama3370binstruct,rval == (popcount == 1),length_invariant,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,A_llama3370binstruct,popcount == 1,length_invariant,,never_generated,,SUCCESS,
